"AriaId","AriaName","AriaOpera"
"1108","Ombra_dell","Ale"
"1385","Ombra_dell","Ale"
"1298","Ombra_dell","Ale"
"1071","Ombra_dell","Ale"
"0708","Ombra_dell","Ale"
"0854","Ombra_dell","Ale"
"0766","Ombra_dell","Ale"
"1338","Ombra_dell","Ale"
"1235","Ombra_dell","Ale"
"0885","Ombra_dell","Ale"
"0720","Che_sorte","Ale"
"0724","Sappresti_omai","Ale"
"0728","Vuoi_saper","Ale"
"0732","Appena_amore","Ale"
"0733","Generoso_resvegliarti","Ale"
"0734","Se_trova","Ale"
"0738","Spera_si","Ale"
"0739","Se_costa","Ale"
"0740","Son_qual","Ale"
"0741","Pupillette_vezzosette","Ale"
"0743","Non_e","Ale"
"0744","Cervo_al","Ale"
"0747","Perder_lamato","Ale"
"1088","Quando_tu","Ale"
"0701","Il_regno","Ale"
"0897","Ah_se_al","Ale"
"0918","Se_bastano","Ale"
"0917","Perduto_ho","Ale"
"0909","Taci_ormai","Ale"
"1004","Saria_tormento","Ale"
"1007","Scordati_dun","Ale"
"1009","Nel_mio","Ale"
"1010","Dallorror_dallo","Ale"
"1014","Del_mio_sposo","Ale"
"0676","Non_va","Ale"
"0679","Frangi_la","Ale"
"0756","Frangi_la","Ale"
"0681","Se_vuol","Ale"
"0877b","Superbo_beato","Ale"
"0877a","Superbo_beato","Ale"
"0880","Paventa_del","Ale"
"0881","Tutto_del","Ale"
"0882","A_tua","Ale"
"0801","Sull_immortal","Ale"
"0803","Pensa_cha","Ale"
"0843","Oh_dio_la","Ale"
"0850","Non_so_donde","Ale"
"0851","Trafiggero_quel","Ale"
"0816","Sperai_vicino","Ale"
"0819","Non_merta","Ale"
"0823","Ah_che_mancar","Adr"
"0987","Se_quell","Ale"
"0991","Io_veggo","Ale"
"0993","Non_paventi","Ale"
"0996","Tuona_il","Ale"
"1077","Non_sprezzi","Ale"
"1080","Non_so_frenare","Ale"
"1030","Barbaro_discortese","Ale"
"2047","Conservati_fedele","Art"
"1946","Conservati_fedele","Art"
"2200","Conservati_fedele","Art"
"2112","Conservati_fedele","Art"
"2006","Conservati_fedele","Art"
"2570","Conservati_fedele","Art"
"2491","Conservati_fedele","Art"
"2151","Conservati_fedele","Art"
"1714","Conservati_fedele","Art"
"2120","Conservati_fedele","Art"
"1721","Conservati_fedele","Art"
"2496","Conservati_fedele","Art"
"2394","Conservati_fedele","Art"
"2391","Conservati_fedele","Art"
"2365","Conservati_fedele","Art"
"2116","Conservati_fedele","Art"
"2439","Conservati_fedele","Art"
"2041","Conservati_fedele","Art"
"2296","Conservati_fedele","Art"
"2262","Conservati_fedele","Art"
"2281","Conservati_fedele","Art"
"2344","Conservati_fedele","Art"
"2459","Conservati_fedele","Art"
"2523","Conservati_fedele","Art"
"2242","Conservati_fedele","Art"
"2502","Conservati_fedele","Art"
"2154","Conservati_fedele","Art"
"2427","Conservati_fedele","Art"
"2477","Conservati_fedele","Art"
"2555","Conservati_fedele","Art"
"2276","Conservati_fedele","Art"
"2034","Fra_cento","Art"
"1949","Fra_cento","Art"
"2037","Fra_cento","Art"
"2219","Fra_cento","Art"
"2571","Fra_cento","Art"
"2009","Fra_cento","Art"
"2070","Fra_cento","Art"
"1939","Fra_cento","Art"
"2223","Fra_cento","Art"
"2498","Fra_cento","Art"
"2359","Fra_cento","Art"
"2395","Fra_cento","Art"
"2366","Fra_cento","Art"
"2285","Fra_cento","Art"
"2118","Fra_cento","Art"
"2355","Fra_cento","Art"
"2440","Fra_cento","Art"
"2052","Fra_cento","Art"
"2364","Fra_cento","Art"
"2347","Fra_cento","Art"
"2460","Fra_cento","Art"
"2271","Fra_cento","Art"
"2503","Fra_cento","Art"
"2257","Fra_cento","Art"
"2144","Fra_cento","Art"
"2428","Fra_cento","Art"
"2478","Fra_cento","Art"
"2556","Fra_cento","Art"
"1950","Su_le","Art"
"2572","Su_le","Art"
"2023","Su_le","Art"
"2160","Su_le","Art"
"1935","Su_le","Art"
"2373","Su_le","Art"
"2290","Su_le","Art"
"2441","Su_le","Art"
"2389","Su_le","Art"
"2351","Su_le","Art"
"2461","Su_le","Art"
"2504","Su_le","Art"
"2229","Su_le","Art"
"2187","Su_le","Art"
"2429","Su_le","Art"
"2557","Su_le","Art"
"2456","Su_le","Art"
"2039","Per_pieta","Art"
"1948","Per_pieta","Art"
"2403","Per_pieta","Art"
"2343","Per_pieta","Art"
"2256","Per_pieta","Art"
"2132","Per_pieta","Art"
"2221","Per_pieta","Art"
"2267","Per_pieta","Art"
"2060","Per_pieta_bell","Art"
"2573","Per_pieta_bell","Art"
"2136","Per_pieta_bell","Art"
"2152","Per_pieta_bell","Art"
"1716","Per_pieta_bell","Art"
"2098","Per_pieta_bell","Art"
"1722","Per_pieta_bell","Art"
"2374","Per_pieta_bell","Art"
"2286","Per_pieta_bell","Art"
"2121","Per_pieta_bell","Art"
"2332","Per_pieta_bell","Art"
"2056","Per_pieta_bell","Art"
"2297","Per_pieta_bell","Art"
"2291","Deh_respirar","Art"
"2042","Sogna_il","Art"
"1962","Sogna_il","Art"
"2049","Sogna_il","Art"
"2574","Sogna_il","Art"
"2018","Sogna_il","Art"
"1936","Sogna_il","Art"
"2404","Sogna_il","Art"
"2396","Sogna_il","Art"
"2338","Sogna_il","Art"
"2127","Sogna_il","Art"
"2800","Sogna_il","Art"
"2065","Sogna_il","Art"
"2424","Sogna_il","Art"
"2462","Sogna_il","Art"
"2505","Sogna_il","Art"
"2238","Sogna_il","Art"
"2479","Sogna_il","Art"
"2558","Sogna_il","Art"
"2457","Sogna_il","Art"
"2046","Bramar_di","Art"
"1951","Bramar_di","Art"
"2064","Bramar_di","Art"
"2218","Bramar_di","Art"
"2139","Bramar_di","Art"
"2166","Bramar_di","Art"
"2020","Bramar_di","Art"
"2058","Bramar_di","Art"
"1940","Bramar_di","Art"
"2501","Bramar_di","Art"
"2405","Bramar_di","Art"
"2382","Bramar_di","Art"
"2302","Bramar_di","Art"
"2323","Bramar_di","Art"
"2801","Bramar_di","Art"
"2442","Bramar_di","Art"
"2062","Bramar_di","Art"
"2305","Bramar_di","Art"
"2367","Bramar_di","Art"
"2463","Bramar_di","Art"
"2524","Bramar_di","Art"
"2506","Bramar_di","Art"
"2131","Bramar_di","Art"
"2430","Bramar_di","Art"
"2480","Bramar_di","Art"
"2559","Bramar_di","Art"
"1958","Deh_respirar","Art"
"2053","Deh_respirar","Art"
"2003","Deh_respirar","Art"
"2492","Deh_respirar","Art"
"2122","Deh_respirar","Art"
"1934","Deh_respirar","Art"
"2406","Deh_respirar","Art"
"2494","Deh_respirar","Art"
"2128","Deh_respirar","Art"
"2799","Deh_respirar","Art"
"2443","Deh_respirar","Art"
"2067","Deh_respirar","Art"
"2464","Deh_respirar","Art"
"2525","Deh_respirar","Art"
"2507","Deh_respirar","Art"
"2202","Deh_respirar","Art"
"2431","Deh_respirar","Art"
"2384","Deh_respirar","Art"
"2481","Deh_respirar","Art"
"2048","Non_ti","Art"
"1952","Non_ti","Art"
"2083","Non_ti","Art"
"2004","Non_ti","Art"
"2028","Non_ti","Art"
"1943","Non_ti","Art"
"2250","Non_ti","Art"
"2292","Non_ti","Art"
"2495","Non_ti","Art"
"2129","Non_ti","Art"
"2798","Non_ti","Art"
"2068","Non_ti","Art"
"2346","Non_ti","Art"
"2197","Non_ti","Art"
"2482","Non_ti","Art"
"2075","Torna_innocente","Art"
"1953","Torna_innocente","Art"
"2073","Torna_innocente","Art"
"2001","Torna_innocente","Art"
"2135","Torna_innocente","Art"
"2036","Torna_innocente","Art"
"1937","Torna_innocente","Art"
"2407","Torna_innocente","Art"
"2130","Torna_innocente","Art"
"2270","Torna_innocente","Art"
"2203","Torna_innocente","Art"
"1966","Dimmi_che","Art"
"2094","Dimmi_che","Art"
"2033","Dimmi_che","Art"
"1933","Dimmi_che","Art"
"2408","Dimmi_che","Art"
"2293","Dimmi_che","Art"
"2353","Dimmi_che","Art"
"2444","Dimmi_che","Art"
"2072","Dimmi_che","Art"
"1993","Vo_solcando","Art"
"2040","Vo_solcando","Art"
"2190","Vo_solcando","Art"
"2123","Vo_solcando","Art"
"1942","Vo_solcando","Art"
"2326","Vo_solcando","Art"
"2446","Vo_solcando","Art"
"2077","Vo_solcando","Art"
"2198","Vo_solcando","Art"
"2348","Vo_solcando","Art"
"2078","Rendimi_il","Art"
"1982","Rendimi_il","Art"
"2057","Rendimi_il","Art"
"2576","Rendimi_il","Art"
"2017","Rendimi_il","Art"
"2117","Rendimi_il","Art"
"2383","Rendimi_il","Art"
"2327","Rendimi_il","Art"
"2795","Rendimi_il","Art"
"2324","Rendimi_il","Art"
"2466","Rendimi_il","Art"
"2509","Rendimi_il","Art"
"2283","Rendimi_il","Art"
"2156","Rendimi_il","Art"
"2518","Rendimi_il","Art"
"2433","Rendimi_il","Art"
"2483","Rendimi_il","Art"
"2561","Rendimi_il","Art"
"1967","Mi_scacci","Art"
"2092","Mi_scacci","Art"
"1941","Mi_scacci","Art"
"2517","Mi_scacci","Art"
"2410","Mi_scacci","Art"
"2398","Mi_scacci","Art"
"2339","Mi_scacci","Art"
"2134","Mi_scacci","Art"
"2354","Mi_scacci","Art"
"2467","Mi_scacci","Art"
"2497","Mi_scacci","Art"
"2239","Mi_scacci","Art"
"2080","Amalo_e","Art"
"2007","Amalo_e","Art"
"2022","Amalo_e","Art"
"2013","Amalo_e","Art"
"2158","Amalo_e","Art"
"2445","Amalo_e","Art"
"2084","Amalo_e","Art"
"2350","Amalo_e","Art"
"2510","Amalo_e","Art"
"2434","Amalo_e","Art"
"2089","Non_temer","Art"
"1971","Non_temer","Art"
"2417","Non_temer","Art"
"2357","Non_temer","Art"
"2157","Non_temer","Art"
"2435","Non_temer","Art"
"2061","Non_temer_chio","Art"
"2577","Non_temer_chio","Art"
"2014","Non_temer_chio","Art"
"1938","Non_temer_chio","Art"
"2138","Non_temer_chio","Art"
"2447","Non_temer_chio","Art"
"2081","Non_temer_chio","Art"
"2342","Non_temer_chio","Art"
"2511","Non_temer_chio","Art"
"2228","Non_temer_chio","Art"
"2484","Non_temer_chio","Art"
"2063","Se_dun","Art"
"1977","Se_dun","Art"
"2106","Se_dun","Art"
"2015","Se_dun","Art"
"2241","Se_dun","Art"
"2490","Se_dun","Art"
"2192","Se_dun","Art"
"2164","Se_dun","Art"
"1947","Se_dun","Art"
"2418","Se_dun","Art"
"2399","Se_dun","Art"
"2308","Se_dun","Art"
"2140","Se_dun","Art"
"2356","Se_dun","Art"
"2796","Se_dun","Art"
"2360","Se_dun","Art"
"2468","Se_dun","Art"
"2512","Se_dun","Art"
"2232","Se_dun","Art"
"2188","Se_dun","Art"
"2066","Se_del","Art"
"1980","Se_del","Art"
"2074","Se_del","Art"
"2019","Se_del","Art"
"1944","Se_del","Art"
"2419","Se_del","Art"
"2306","Se_del","Art"
"2142","Se_del","Art"
"2790","Se_del","Art"
"2086","Se_del","Art"
"2363","Se_del","Art"
"2469","Se_del","Art"
"2513","Se_del","Art"
"2245","Se_del","Art"
"2137","Se_del","Art"
"2520","Se_del","Art"
"2436","Se_del","Art"
"2485","Se_del","Art"
"2562","Se_del","Art"
"2194","Se_del","Art"
"2010","Per_quel","Art"
"2266","Per_quel","Art"
"2578","Per_quel","Art"
"2141","Per_quel","Art"
"2171","Per_quel","Art"
"2493","Per_quel","Art"
"2193","Per_quel","Art"
"2021","Per_quel","Art"
"2099","Per_quel","Art"
"1945","Per_quel","Art"
"2222","Per_quel","Art"
"2500","Per_quel","Art"
"2401","Per_quel","Art"
"2307","Per_quel","Art"
"2146","Per_quel","Art"
"2589","Per_quel","Art"
"2791","Per_quel","Art"
"2448","Per_quel","Art"
"2090","Per_quel","Art"
"2372","Per_quel","Art"
"2369","Per_quel","Art"
"2470","Per_quel","Art"
"2345","Per_quel","Art"
"2186","Per_quel","Art"
"2521","Per_quel","Art"
"2437","Per_quel","Art"
"2385","Per_quel","Art"
"2486","Per_quel","Art"
"2563","Per_quel","Art"
"2220","Per_quel","Art"
"2069","Va_tra","Art"
"1984","Va_tra","Art"
"2097","Va_tra","Art"
"2027","Va_tra","Art"
"2579","Va_tra","Art"
"2201","Va_tra","Art"
"2024","Va_tra","Art"
"2085","Va_tra","Art"
"1961","Va_tra","Art"
"2400","Va_tra","Art"
"2310","Va_tra","Art"
"2147","Va_tra","Art"
"2368","Va_tra","Art"
"2792","Va_tra","Art"
"2449","Va_tra","Art"
"2096","Va_tra","Art"
"2352","Va_tra","Art"
"2471","Va_tra","Art"
"2255","Va_tra","Art"
"2145","Va_tra","Art"
"2522","Va_tra","Art"
"2386","Va_tra","Art"
"2487","Va_tra","Art"
"2564","Va_tra","Art"
"1990","Per_quell","Art"
"2169","Per_quell","Art"
"2340","Per_quell","Art"
"2450","Per_quell","Art"
"2100","Per_quell","Art"
"1991","Non_conosco","Art"
"2026","Non_conosco","Art"
"1956","Non_conosco","Art"
"2149","Non_conosco","Art"
"2379","Non_conosco","Art"
"2472","Non_conosco","Art"
"2032","Cosi_stupisce","Art"
"2091","Cosi_stupisce","Art"
"2254","Cosi_stupisce","Art"
"2580","Cosi_stupisce","Art"
"2035","Cosi_stupisce","Art"
"1965","Cosi_stupisce","Art"
"2420","Cosi_stupisce","Art"
"2402","Cosi_stupisce","Art"
"2328","Cosi_stupisce","Art"
"2159","Cosi_stupisce","Art"
"2591","Cosi_stupisce","Art"
"2452","Cosi_stupisce","Art"
"2102","Cosi_stupisce","Art"
"2415","Cosi_stupisce","Art"
"2274","Cosi_stupisce","Art"
"2177","Cosi_stupisce","Art"
"2565","Cosi_stupisce","Art"
"2025","Perche_tarda","Art"
"2043","Perche_tarda","Art"
"1963","Perche_tarda","Art"
"2101","Perche_tarda","Art"
"2378","Perche_tarda","Art"
"2473","Perche_tarda","Art"
"2397","Perche_tarda","Art"
"2029","Londa_dal","Art"
"2044","Londa_dal","Art"
"2489","Londa_dal","Art"
"2196","Londa_dal","Art"
"2030","Londa_dal","Art"
"2168","Londa_dal","Art"
"2409","Londa_dal","Art"
"2161","Londa_dal","Art"
"2789","Londa_dal","Art"
"2104","Londa_dal","Art"
"2012","Nuvoletta_opposta","Art"
"2205","Nuvoletta_opposta","Art"
"2031","Nuvoletta_opposta","Art"
"2174","Nuvoletta_opposta","Art"
"1968","Nuvoletta_opposta","Art"
"2329","Nuvoletta_opposta","Art"
"2380","Nuvoletta_opposta","Art"
"2111","Nuvoletta_opposta","Art"
"2416","Nuvoletta_opposta","Art"
"2371","Nuvoletta_opposta","Art"
"2258","Nuvoletta_opposta","Art"
"2566","Nuvoletta_opposta","Art"
"2002","Ardito_ti","Art"
"2045","Ardito_ti","Art"
"1978","Ardito_ti","Art"
"2341","Ardito_ti","Art"
"2388","Ardito_ti","Art"
"2108","Figlio_se","Art"
"1999","Figlio_se","Art"
"2260","Figlio_se","Art"
"2582","Figlio_se","Art"
"2038","Figlio_se","Art"
"2179","Figlio_se","Art"
"1985","Figlio_se","Art"
"2349","Figlio_se","Art"
"2411","Figlio_se","Art"
"2318","Figlio_se","Art"
"2162","Figlio_se","Art"
"2390","Figlio_se","Art"
"2110","Figlio_se","Art"
"2358","Figlio_se","Art"
"2376","Figlio_se","Art"
"2474","Figlio_se","Art"
"2515","Figlio_se","Art"
"2269","Figlio_se","Art"
"2150","Figlio_se","Art"
"2387","Figlio_se","Art"
"2567","Figlio_se","Art"
"2082","Mi_credi","Art"
"1992","Mi_credi","Art"
"2103","Mi_credi","Art"
"2005","Mi_credi","Art"
"2583","Mi_credi","Art"
"2143","Mi_credi","Art"
"2312","Mi_credi","Art"
"2054","Mi_credi","Art"
"2115","Mi_credi","Art"
"1981","Mi_credi","Art"
"2361","Mi_credi","Art"
"2421","Mi_credi","Art"
"2412","Mi_credi","Art"
"2335","Mi_credi","Art"
"2163","Mi_credi","Art"
"2392","Mi_credi","Art"
"2453","Mi_credi","Art"
"2475","Mi_credi","Art"
"2263","Mi_credi","Art"
"2153","Mi_credi","Art"
"2568","Mi_credi","Art"
"2088","Non_e","Art"
"1998","Non_e","Art"
"2079","Non_e","Art"
"2584","Non_e","Art"
"2225","Non_e","Art"
"2211","Non_e","Art"
"2237","Non_e","Art"
"1989","Non_e","Art"
"2362","Non_e","Art"
"2413","Non_e","Art"
"2336","Non_e","Art"
"2165","Non_e","Art"
"2454","Non_e","Art"
"2107","Non_e","Art"
"2235","Non_e","Art"
"2569","Non_e","Art"
"2105","Tu_vuoi","Art"
"1996","Tu_vuoi","Art"
"2126","Tu_vuoi","Art"
"2272","Tu_vuoi","Art"
"2585","Tu_vuoi","Art"
"2148","Tu_vuoi","Art"
"2050","Tu_vuoi","Art"
"2233","Tu_vuoi","Art"
"1994","Tu_vuoi","Art"
"2488","Tu_vuoi","Art"
"2414","Tu_vuoi","Art"
"2337","Tu_vuoi","Art"
"2167","Tu_vuoi","Art"
"2593","Tu_vuoi","Art"
"2455","Tu_vuoi","Art"
"2114","Tu_vuoi","Art"
"2425","Tu_vuoi","Art"
"2381","Tu_vuoi","Art"
"2322","Tu_vuoi","Art"
"2476","Tu_vuoi","Art"
"2243","Tu_vuoi","Art"
"2516","Tu_vuoi","Art"
"2155","Tu_vuoi","Art"
"2438","Tu_vuoi","Art"
"2458","Tu_vuoi","Art"
"2230","Tu_vuoi","Art"
"2109","Lascia_cadermi","Art"
"2119","Lascia_cadermi","Art"
"2076","Pallido_il","Art"
"2113","Pallido_il","Art"
"2793","Pallido_il","Art"
"2059","Se_ al","Art"
"2575","Se_al","Art"
"2216","Se_al","Art"
"2499","Se_al","Art"
"2370","Se_al","Art"
"2133","Se_al","Art"
"2794","Se_al","Art"
"2377","Se_al","Art"
"2465","Se_al","Art"
"2247","Se_al","Art"
"2508","Se_al","Art"
"2279","Se_al","Art"
"2432","Se_al","Art"
"2055","Che_pena","Art"
"2011","Che_pena","Art"
"2071","Per_questo","Art"
"2016","Per_questo","Art"
"2240","Pensa_che","Art"
"2095","Parto_qual","Art"
"2581","Parto_qual","Art"
"2093","Spiega_i","Art"
"2008","Spiega_i","Art"
"0420","O_piu","Dem"
"0430","O_piu","Dem"
"0478","O_piu","Dem"
"0583","O_piu","Dem"
"0463","O_piu","Dem"
"1654","O_piu","Dem"
"0540","O_piu","Dem"
"0775","O_piu","Dem"
"1045","O_piu","Dem"
"2251","O_piu","Dem"
"1548","O_piu","Dem"
"1168","O_piu","Dem"
"0561","O_piu","Dem"
"1846","O_piu","Dem"
"0613","O_piu","Dem"
"1557","O_piu","Dem"
"0920","O_piu","Dem"
"0517","O_piu","Dem"
"1584","O_piu","Dem"
"1786","O_piu","Dem"
"0938","O_piu","Dem"
"1104","O_piu","Dem"
"1676","O_piu","Dem"
"0443","O_piu","Dem"
"1717","O_piu","Dem"
"1236","O_piu","Dem"
"1808","O_piu","Dem"
"1498","O_piu","Dem"
"0417","In_te","Dem"
"0431","In_te","Dem"
"0479","In_te","Dem"
"2189","In_te","Dem"
"0584","In_te","Dem"
"0464","In_te","Dem"
"1664","In_te","Dem"
"0541","In_te","Dem"
"0776","In_te","Dem"
"1047","In_te","Dem"
"2252","In_te","Dem"
"1778","In_te","Dem"
"1550","In_te","Dem"
"1207","In_te","Dem"
"0562","In_te","Dem"
"1853","In_te","Dem"
"1856","In_te","Dem"
"0614","In_te","Dem"
"1558","In_te","Dem"
"0921","In_te","Dem"
"0518","In_te","Dem"
"1585","In_te","Dem"
"1790","In_te","Dem"
"0939","In_te","Dem"
"1677","In_te","Dem"
"0444","In_te","Dem"
"1718","In_te","Dem"
"1237","In_te","Dem"
"1742","In_te","Dem"
"1810","In_te","Dem"
"1675","In_te","Dem"
"1739","In_te","Dem"
"1496","In_te","Dem"
"1673","In_te","Dem"
"0418","Per_lei","Dem"
"0432","Per_lei","Dem"
"0481","Per_lei","Dem"
"2375","Per_lei","Dem"
"2191","Per_lei","Dem"
"0585","Per_lei","Dem"
"0465","Per_lei","Dem"
"1653","Per_lei","Dem"
"0608","Per_lei","Dem"
"0777","Per_lei","Dem"
"1175","Per_lei","Dem"
"2253","Per_lei","Dem"
"0557","Per_lei","Dem"
"1606","Per_lei","Dem"
"1208","Per_lei","Dem"
"0563","Per_lei","Dem"
"1864","Per_lei","Dem"
"0615","Per_lei","Dem"
"1559","Per_lei","Dem"
"0919","Per_lei","Dem"
"0519","Per_lei","Dem"
"1598","Per_lei","Dem"
"1793","Per_lei","Dem"
"0940","Per_lei","Dem"
"1106","Per_lei","Dem"
"0445","Per_lei","Dem"
"1725","Per_lei","Dem"
"1246","Per_lei","Dem"
"1743","Per_lei","Dem"
"1780","Per_lei","Dem"
"1813","Per_lei","Dem"
"1499","Per_lei","Dem"
"0419","Sperai_vicino","Dem"
"0433","Sperai_vicino","Dem"
"0482","Sperai_vicino","Dem"
"1800","Sperai_vicino","Dem"
"2195","Sperai_vicino","Dem"
"0586","Sperai_vicino","Dem"
"0475","Sperai_vicino","Dem"
"1658","Sperai_vicino","Dem"
"0855","Sperai_vicino","Dem"
"1241","Sperai_vicino","Dem"
"0779","Sperai_vicino","Dem"
"1176","Sperai_vicino","Dem"
"2248","Sperai_vicino","Dem"
"1552","Sperai_vicino","Dem"
"1261","Sperai_vicino","Dem"
"0564","Sperai_vicino","Dem"
"1863","Sperai_vicino","Dem"
"0616","Sperai_vicino","Dem"
"0922","Sperai_vicino","Dem"
"0520","Sperai_vicino","Dem"
"1587","Sperai_vicino","Dem"
"1794","Sperai_vicino","Dem"
"0941","Sperai_vicino","Dem"
"1290","Sperai_vicino","Dem"
"0446","Sperai_vicino","Dem"
"1730","Sperai_vicino","Dem"
"1259","Sperai_vicino","Dem"
"1921","Sperai_vicino","Dem"
"1745","Sperai_vicino","Dem"
"1816","Sperai_vicino","Dem"
"1501","Sperai_vicino","Dem"
"1804","Sperai_vicino","Dem"
"0421","Tintendo_ingrata","Dem"
"0587","Tintendo_ingrata","Dem"
"1655","Tintendo_ingrata","Dem"
"0808","Tintendo_ingrata","Dem"
"1649","Tintendo_ingrata","Dem"
"0780","Tintendo_ingrata","Dem"
"2244","Tintendo_ingrata","Dem"
"1209","Tintendo_ingrata","Dem"
"0521","Tintendo_ingrata","Dem"
"1589","Tintendo_ingrata","Dem"
"0447","Tintendo_ingrata","Dem"
"1807","Tintendo_ingrata","Dem"
"0422","Non_curo","Dem"
"0434","Non_curo","Dem"
"0494","Non_curo","Dem"
"2199","Non_curo","Dem"
"0588","Non_curo","Dem"
"0476","Non_curo","Dem"
"1656","Non_curo","Dem"
"0610","Non_curo","Dem"
"0781","Non_curo","Dem"
"1177","Non_curo","Dem"
"1547","Non_curo","Dem"
"1210","Non_curo","Dem"
"0565","Non_curo","Dem"
"1855","Non_curo","Dem"
"1858","Non_curo","Dem"
"1560","Non_curo","Dem"
"0923","Non_curo","Dem"
"0522","Non_curo","Dem"
"1590","Non_curo","Dem"
"1787","Non_curo","Dem"
"0942","Non_curo","Dem"
"1741","Non_curo","Dem"
"1107","Non_curo","Dem"
"1678","Non_curo","Dem"
"0448","Non_curo","Dem"
"1719","Non_curo","Dem"
"1746","Non_curo","Dem"
"1811","Non_curo","Dem"
"1502","Non_curo","Dem"
"0410","Il_suo","Dem"
"0451","Il_suo","Dem"
"0495","Il_suo","Dem"
"2204","Il_suo","Dem"
"0589","Il_suo","Dem"
"0477","Il_suo","Dem"
"1661","Il_suo","Dem"
"0856","Il_suo","Dem"
"1240","Il_suo","Dem"
"1651","Il_suo","Dem"
"0782","Il_suo","Dem"
"0566","Il_suo","Dem"
"1848","Il_suo","Dem"
"1330","Il_suo","Dem"
"0924","Il_suo","Dem"
"0523","Il_suo","Dem"
"0943","Il_suo","Dem"
"0580","Il_suo","Dem"
"0411","Padre_perdona","Dem"
"0496","Padre_perdona","Dem"
"2206","Padre_perdona","Dem"
"0590","Padre_perdona","Dem"
"0500","Padre_perdona","Dem"
"1657","Padre_perdona","Dem"
"0857","Padre_perdona","Dem"
"0783","Padre_perdona","Dem"
"1178","Padre_perdona","Dem"
"2249","Padre_perdona","Dem"
"1551","Padre_perdona","Dem"
"1211","Padre_perdona","Dem"
"0567","Padre_perdona","Dem"
"1845","Padre_perdona","Dem"
"0621","Padre_perdona","Dem"
"1561","Padre_perdona","Dem"
"0925","Padre_perdona","Dem"
"0524","Padre_perdona","Dem"
"1599","Padre_perdona","Dem"
"1789","Padre_perdona","Dem"
"0944","Padre_perdona","Dem"
"1172","Padre_perdona","Dem"
"1679","Padre_perdona","Dem"
"0466","Padre_perdona","Dem"
"1957","Padre_perdona","Dem"
"1260","Padre_perdona","Dem"
"1731","Padre_perdona","Dem"
"0408","Se_ardire","Dem"
"0452","Se_ardire","Dem"
"1801","Se_ardire","Dem"
"2209","Se_ardire","Dem"
"0501","Se_ardire","Dem"
"0858","Se_ardire","Dem"
"0784","Se_ardire","Dem"
"2259","Se_ardire","Dem"
"1212","Se_ardire","Dem"
"0620","Se_ardire","Dem"
"1837","Se_ardire","Dem"
"0525","Se_ardire","Dem"
"1600","Se_ardire","Dem"
"2087","Se_ardire","Dem"
"1680","Se_ardire","Dem"
"0510","Se_ardire","Dem"
"0409","Tu_sai","Dem"
"0498","Tu_sai","Dem"
"2208","Tu_sai","Dem"
"0591","Tu_sai","Dem"
"1659","Tu_sai","Dem"
"0859","Tu_sai","Dem"
"1242","Tu_sai","Dem"
"0558","Tu_sai","Dem"
"1781","Tu_sai","Dem"
"0569","Tu_sai","Dem"
"0926","Tu_sai","Dem"
"0526","Tu_sai","Dem"
"1591","Tu_sai","Dem"
"1788","Tu_sai","Dem"
"0946","Tu_sai","Dem"
"1173","Tu_sai","Dem"
"1681","Tu_sai","Dem"
"0467","Tu_sai","Dem"
"1723","Tu_sai","Dem"
"1286","Tu_sai","Dem"
"1748","Tu_sai","Dem"
"1691","Tu_sai","Dem"
"1814","Tu_sai","Dem"
"1503","Tu_sai","Dem"
"1729","Tu_sai","Dem"
"0412","Prudente_mi","Dem"
"0454","Prudente_mi","Dem"
"0499","Prudente_mi","Dem"
"1803","Prudente_mi","Dem"
"1707","Prudente_mi","Dem"
"2210","Prudente_mi","Dem"
"0592","Prudente_mi","Dem"
"0507","Prudente_mi","Dem"
"1660","Prudente_mi","Dem"
"0542","Prudente_mi","Dem"
"0785","Prudente_mi","Dem"
"1179","Prudente_mi","Dem"
"0544","Prudente_mi","Dem"
"1213","Prudente_mi","Dem"
"0570","Prudente_mi","Dem"
"0622","Prudente_mi","Dem"
"1562","Prudente_mi","Dem"
"0927","Prudente_mi","Dem"
"1834","Prudente_mi","Dem"
"0527","Prudente_mi","Dem"
"1602","Prudente_mi","Dem"
"1799","Prudente_mi","Dem"
"0947","Prudente_mi","Dem"
"0486","Prudente_mi","Dem"
"1744","Prudente_mi","Dem"
"1692","Prudente_mi","Dem"
"1505","Prudente_mi","Dem"
"1735","Prudente_mi","Dem"
"0413","Se_tronca","Dem"
"0456","Se_tronca","Dem"
"0503","Se_tronca","Dem"
"2214","Se_tronca","Dem"
"0593","Se_tronca","Dem"
"0508","Se_tronca","Dem"
"0860","Se_tronca","Dem"
"0786","Se_tronca","Dem"
"0612","Se_tronca","Dem"
"0571","Se_tronca","Dem"
"1704","Se_tronca","Dem"
"0928","Se_tronca","Dem"
"0948","Se_tronca","Dem"
"0457","E_soccorso","Dem"
"0504","E_soccorso","Dem"
"2212","E_soccorso","Dem"
"0594","E_soccorso","Dem"
"0861","E_soccorso","Dem"
"0787","E_soccorso","Dem"
"1180","E_soccorso","Dem"
"1214","E_soccorso","Dem"
"0624","E_soccorso","Dem"
"0929","E_soccorso","Dem"
"0528","E_soccorso","Dem"
"1593","E_soccorso","Dem"
"0945","E_soccorso","Dem"
"0581","E_soccorso","Dem"
"0487","E_soccorso","Dem"
"1728","E_soccorso","Dem"
