"AriaId","marker","value","perez_high","pct","pctl_galuppi"
1239,"PartVa_Degree5_Per_relative",0.223404255319149,TRUE,5.12323299449591,0.382352941176471
1239,"SoundVa_LargestSemitonesAsc",16,FALSE,-4.81914706375751,0.5
1239,"PartBs_Degree4_Per_relative",0.151898734177215,FALSE,-4.81735043405723,0.625
1239,"SoundSop_IntervalA2_Per",0,TRUE,5.03472378813361,0.948529411764706
1239,"PartHnII_IntervalM3_Per",0,TRUE,5.00744659159968,0.75735294117647
1239,"PartVa_DynMean",67.5957446808511,TRUE,5.00269894167122,0.625
1239,"PartVnI_Degree.4_Per_relative",0.0067039106145251,FALSE,-4.76076612407984,0.470588235294118
1239,"PartVnII_Degree.6_Per_relative",0,FALSE,-4.74645671898222,0.63235294117647
1239,"PartVnI_Acc_avg_abs_step_4.0",0.578125,TRUE,4.94471475332279,0.86764705882353
1239,"SoundBs_IntervalP.5_Per",0.0486257928118393,TRUE,4.88732833450076,0.897058823529412
1239,"PartBs_Degree5_Per_relative",0.261603375527426,TRUE,4.83904247505018,0.595588235294118
1239,"PartVnI_IntervalsMajorAsc_Per",0.155480984340045,FALSE,-4.58651535267868,0.529411764705882
1239,"PartHnII_Intervalm3_Per",0,TRUE,4.80683241804494,0.720588235294118
1239,"Harmony_Chord_IV_Per",0.0821917808219178,FALSE,-4.56321907331708,0.426470588235294
1239,"PartVnII_Degree.4_Per_relative",0.009557945041816,FALSE,-4.39005073757526,0.676470588235294
1239,"Score_AbsoluteIntervallicTrimDiff",0.482919973489907,FALSE,-4.35704103343509,0.0294117647058824
1239,"SoundSop_Intervalm3_Per",0.0528375733855185,TRUE,4.47504484765215,0.86764705882353
1239,"SoundBs_DescendingIntervallicStd",3.46640791900721,FALSE,-4.23954156985518,0.191176470588235
1239,"Harmony_Chord_types_major.triad",0.63013698630137,TRUE,4.42565236811561,0.492647058823529
1239,"PartObII_IntervalP4_Per",0,FALSE,-4.20261625889482,0.602941176470588
1239,"SoundVa_AbsoluteIntervallicTrimDiff",0.540107345048158,FALSE,-3.99501905693458,0.198529411764706
1239,"SoundVa_IntervallicTrimDiff",-0.0748417819956677,TRUE,4.12661333376378,0.389705882352941
1239,"Score_IntervalP8_Per",0.0072258875274897,FALSE,-3.85438904178467,0.0955882352941176
1239,"SoundVa_IntervalP8_Per",0.0106609808102345,FALSE,-3.74158706439217,0.235294117647059
1239,"SoundVa_AbsoluteIntervallicKurtosis",2.75943268780465,FALSE,-3.73571503295488,0.470588235294118
1239,"PartHnII_IntervalP4_Per",0,FALSE,-3.68332448374783,0.602941176470588
1239,"SoundHn_IntervalP.5_Per",0,FALSE,-3.67147594452589,0.595588235294118
1239,"Score_AbsoluteIntervallicStd",2.74670608084741,FALSE,-3.3516713735892,0.117647058823529
1239,"Score_DescendingIntervallicStd",2.23355288664207,FALSE,-3.02704339734153,0.0220588235294118
1239,"PartVa_Degree1_Per_relative",0.268085106382979,NA,NA,0.654411764705882
1239,"Score_LowestNoteIndex",38,NA,NA,0.654411764705882
1241,"SoundVa_LowestNoteIndex",48,TRUE,14.0361506099515,0.264705882352941
1241,"Harmony_Chords_Grouping_2SD_Per",0.203821656050955,FALSE,-10.0639355761857,0.301470588235294
1241,"Harmony_Chord_vi_Per",0.019108280254777,FALSE,-9.57308128198852,0.485294117647059
1241,"PartVn_Degree1_Per_relative",0.25402062570321,TRUE,9.96019252046951,0.904411764705882
1241,"PartVn_Degree6_Per_relative",0.0621064026064745,FALSE,-8.92533412836455,0.110294117647059
1241,"Score_Degree1_Per_relative",0.252418379685611,TRUE,9.48825029913305,0.889705882352941
1241,"PartBs_Degree2_Per_relative",0.0785854616895874,FALSE,-8.17604397601377,0.816176470588235
1241,"Harmony_Chords_Grouping_2T_Per",0.369426751592357,TRUE,8.86034728345633,0.786764705882353
1241,"Harmony_Chords_Grouping_1sd_Per",0.121019108280255,FALSE,-7.77634395151998,0.411764705882353
1241,"Harmony_Key_iii_PercentageMeasures",0.0348027842227378,FALSE,-7.6655315711122,0.485294117647059
1241,"PartVnII_Intervalm.6_Per",0.0193236714975845,TRUE,8.30126924231502,0.985294117647059
1241,"SoundVa_DescendingIntervallicStd",4.05510933232794,FALSE,-7.61281311768834,0.875
1241,"PartBs_Degree6_Per_relative",0.043222003929273,FALSE,-7.52548663293722,0.433823529411765
1241,"PartVnI_IntervalsMajorAll_Per",0.249169435215947,FALSE,-7.35151567347009,0.0514705882352941
1241,"PartBs_Degree3_Per_relative",0.104125736738703,FALSE,-7.23547427345671,0.25
1241,"PartBs_Degree1_Per_relative",0.302554027504912,TRUE,7.75175969467434,0.720588235294118
1241,"SoundBs_Ambitus",31,FALSE,-6.89395918967073,0.985294117647059
1241,"PartVn_Degree3_Per_relative",0.161044989415196,TRUE,7.38975022276365,0.441176470588235
1241,"Score_Degree6_Per_relative",0.0610640870616686,FALSE,-6.72616500254335,0.110294117647059
1241,"PartHnII_IntervalP.8_Per",0,FALSE,-6.62568059586078,0.735294117647059
1241,"SoundVa_IntervalP.4_Per",0.0295275590551181,TRUE,7.05525608568727,0.830882352941177
1241,"SoundVa_IntervalM3_Per",0.0098425196850393,TRUE,6.87182859866096,0.154411764705882
1241,"SoundBs_HighestNoteIndex",67,FALSE,-6.41759700646599,0.970588235294118
1241,"PartHnII_IntervalP8_Per",0,FALSE,-6.37928900982467,0.625
1241,"SoundVa_Intervalm.6_Per",0.0118110236220472,TRUE,6.80406478129718,0.919117647058823
1241,"PartVnI.PartBs_Texture",1.18467583497053,FALSE,-6.08792446394003,0.154411764705882
1241,"PartVnI_Degree1_Per_relative",0.2106135986733,TRUE,6.29335811659342,0.860294117647059
1241,"SoundVa_IntervalM2_Per",0.0551181102362204,FALSE,-5.69052813253101,0.169117647058824
1241,"Score_IntervalP4_Per",0.0457714458926947,FALSE,-5.53789062321781,0.529411764705882
1241,"Score_Degree2_Per_relative",0.105199516324063,FALSE,-5.53716013087034,0.205882352941176
1241,"PartVnI_Degree3_Per_relative",0.175787728026534,TRUE,5.78831627440348,0.61764705882353
1241,"SoundVa_HighestNoteIndex",74,FALSE,-5.46463200219527,0.625
1241,"Score_IntervalP.8_Per",0.0190966959684752,FALSE,-5.43636867454825,0.455882352941176
1241,"Harmony_Key_Modulatory_vi",0.142857142857143,FALSE,-5.39435603057179,0.602941176470588
1241,"PartVnI_Degree7_Per_relative",0.0696517412935323,FALSE,-5.3717731432484,0.573529411764706
1241,"Score_Degree.4_Per_relative",0.0175332527206771,FALSE,-5.34498034328806,0.875
1241,"Score_DynMean_weighted",63.6898009008515,TRUE,5.64333960518135,0.985294117647059
1241,"PartVnII_Degree3_Per_relative",0.146302250803859,TRUE,5.56828248426686,0.367647058823529
1241,"PartVa_Degree2_Per_relative",0.0785854616895874,FALSE,-5.19528430323691,0.544117647058823
1241,"SoundVa_IntervalP5_Per",0.0255905511811023,TRUE,5.46103277923795,0.933823529411765
1241,"SoundOb_IntervalM7_Per",0,FALSE,-5.1098016988755,0.823529411764706
1241,"PartVnII_DynGrad",8.56477077249023,TRUE,5.33906405719933,0.0882352941176471
1241,"PartBs_DynMean",65,TRUE,5.28702875718257,0.360294117647059
1241,"NumericTempo",85,TRUE,5.26930135236625,0.536
1241,"PartVnI_IntervalM3_Per",0.0083056478405315,TRUE,5.23203319699677,0.0441176470588235
